"TipoValor","Emisora","Serie","id","Moodys","SP","Fitch","HR","Calificacion"
"1ISP","VFH","*","1ISP-VFH-*","-","-","-","-","-"
"1ISP","VGK","*","1ISP-VGK-*","-","-","-","-","-"
"1ISP","VGK","US","1ISP-VGK-US","-","-","-","-","-"
"1ISP","VGSH","*","1ISP-VGSH-*","-","-","-","-","-"
"1ISP","VGT","*","1ISP-VGT-*","-","-","-","-","-"
"1ISP","VHT","*","1ISP-VHT-*","-","-","-","-","-"
"1ISP","VIGI","*","1ISP-VIGI-*","-","-","-","-","-"
"1ISP","VIG","*","1ISP-VIG-*","-","-","-","-","-"
"1ISP","VIOG","*","1ISP-VIOG-*","-","-","-","-","-"
"1ISP","VIOO","*","1ISP-VIOO-*","-","-","-","-","-"
"1ISP","VIOV","*","1ISP-VIOV-*","-","-","-","-","-"
"1ISP","VIS","*","1ISP-VIS-*","-","-","-","-","-"
"1ISP","VLUE","*","1ISP-VLUE-*","-","-","-","-","-"
"1ISP","VMBS","*","1ISP-VMBS-*","-","-","-","-","-"
"1ISP","VNM","*","1ISP-VNM-*","-","-","-","-","-"
"1ISP","VNQI","*","1ISP-VNQI-*","-","-","-","-","-"
"1ISP","VNQ","*","1ISP-VNQ-*","-","-","-","-","-"
"1ISP","VOE","*","1ISP-VOE-*","-","-","-","-","-"
"1ISP","VONE","*","1ISP-VONE-*","-","-","-","-","-"
"1ISP","VONG","*","1ISP-VONG-*","-","-","-","-","-"
"1ISP","VONV","*","1ISP-VONV-*","-","-","-","-","-"
"1ISP","VOOG","*","1ISP-VOOG-*","-","-","-","-","-"
"1ISP","VOOV","*","1ISP-VOOV-*","-","-","-","-","-"
"1ISP","VOO","*","1ISP-VOO-*","-","-","-","-","-"
"1ISP","VOT","*","1ISP-VOT-*","-","-","-","-","-"
"1ISP","VOX","*","1ISP-VOX-*","-","-","-","-","-"
"1ISP","VO","*","1ISP-VO-*","-","-","-","-","-"
"1ISP","VPL","*","1ISP-VPL-*","-","-","-","-","-"
"1ISP","VPU","*","1ISP-VPU-*","-","-","-","-","-"
"1ISP","VSS","*","1ISP-VSS-*","-","-","-","-","-"
"1ISP","VTHR","*","1ISP-VTHR-*","-","-","-","-","-"
"1ISP","VTIP","*","1ISP-VTIP-*","-","-","-","-","-"
"1ISP","VTI","*","1ISP-VTI-*","-","-","-","-","-"
"1ISP","VTV","*","1ISP-VTV-*","-","-","-","-","-"
"1ISP","VTWG","*","1ISP-VTWG-*","-","-","-","-","-"
"1ISP","VTWO","*","1ISP-VTWO-*","-","-","-","-","-"
"1ISP","VTWV","*","1ISP-VTWV-*","-","-","-","-","-"
"1ISP","VT","*","1ISP-VT-*","-","-","-","-","-"
"1ISP","VUG","*","1ISP-VUG-*","-","-","-","-","-"
"1ISP","VV","*","1ISP-VV-*","-","-","-","-","-"
"1ISP","VWOB","*","1ISP-VWOB-*","-","-","-","-","-"
"1ISP","VWO","*","1ISP-VWO-*","-","-","-","-","-"
"1ISP","VXF","*","1ISP-VXF-*","-","-","-","-","-"
"1ISP","VXUS","*","1ISP-VXUS-*","-","-","-","-","-"
"1ISP","VYMI","*","1ISP-VYMI-*","-","-","-","-","-"
"1ISP","VYM","*","1ISP-VYM-*","-","-","-","-","-"
"1ISP","WCOA","N","1ISP-WCOA-N","-","-","-","-","-"
"1ISP","WIP","*","1ISP-WIP-*","-","-","-","-","-"
"1ISP","WOOD","*","1ISP-WOOD-*","-","-","-","-","-"
"1ISP","XBI","*","1ISP-XBI-*","-","-","-","-","-"
"1ISP","XDAX","N","1ISP-XDAX-N","-","-","-","-","-"
"1ISP","XES","*","1ISP-XES-*","-","-","-","-","-"
"1ISP","XHB","*","1ISP-XHB-*","-","-","-","-","-"
"1ISP","XIU","*","1ISP-XIU-*","-","-","-","-","-"
"1ISP","XLB","*","1ISP-XLB-*","-","-","-","-","-"
"1ISP","XLE","*","1ISP-XLE-*","-","-","-","-","-"
"1ISP","XLE","EUR","1ISP-XLE-EUR","-","-","-","-","-"
"1ISP","XLE","USD","1ISP-XLE-USD","-","-","-","-","-"
"1ISP","XLF","*","1ISP-XLF-*","-","-","-","-","-"
"1ISP","XLI","*","1ISP-XLI-*","-","-","-","-","-"
"1ISP","XLK","*","1ISP-XLK-*","-","-","-","-","-"
"1ISP","XLP","*","1ISP-XLP-*","-","-","-","-","-"
"1ISP","XLRE","*","1ISP-XLRE-*","-","-","-","-","-"
"1ISP","XLU","*","1ISP-XLU-*","-","-","-","-","-"
"1ISP","XLV","*","1ISP-XLV-*","-","-","-","-","-"
"1ISP","XLY","*","1ISP-XLY-*","-","-","-","-","-"
"1ISP","XME","*","1ISP-XME-*","-","-","-","-","-"
"1ISP","XMX","*","1ISP-XMX-*","-","-","-","-","-"
"1ISP","XOP","*","1ISP-XOP-*","-","-","-","-","-"
"1ISP","XPH","*","1ISP-XPH-*","-","-","-","-","-"
"1ISP","XRT","*","1ISP-XRT-*","-","-","-","-","-"
"1ISP","XSB","N","1ISP-XSB-N","-","-","-","-","-"
"1ISP","XSD","*","1ISP-XSD-*","-","-","-","-","-"
"1ISP","YANG","*","1ISP-YANG-*","-","-","-","-","-"
"1ISP","YAO","*","1ISP-YAO-*","-","-","-","-","-"
"1ISP","YINN","*","1ISP-YINN-*","-","-","-","-","-"
"1ISP","YYY","*","1ISP-YYY-*","-","-","-","-","-"
"1ISP","ZROZ","*","1ISP-ZROZ-*","-","-","-","-","-"
"1I","AAXJ","*","1I-AAXJ-*","-","-","-","-","-"
"1I","ACWI","*","1I-ACWI-*","-","-","-","-","-"
"1I","ACWV","*","1I-ACWV-*","-","-","-","-","-"
"1I","ACWX","*","1I-ACWX-*","-","-","-","-","-"
"1I","AFK","*","1I-AFK-*","-","-","-","-","-"
"1I","AGG","*","1I-AGG-*","-","-","-","-","-"
"1I","AGZ","*","1I-AGZ-*","-","-","-","-","-"
"1I","AIGA","N","1I-AIGA-N","-","-","-","-","-"
"1I","AIGC","N","1I-AIGC-N","-","-","-","-","-"
"1I","AIGE","N","1I-AIGE-N","-","-","-","-","-"
"1I","AIGG","N","1I-AIGG-N","-","-","-","-","-"
"1I","AIGI","N","1I-AIGI-N","-","-","-","-","-"
"1I","AIRR","*","1I-AIRR-*","-","-","-","-","-"
"1I","ALPHA","*","1I-ALPHA-*","-","-","-","-","-"
"1I","ANGL","*","1I-ANGL-*","-","-","-","-","-"
"1I","ARGT","*","1I-ARGT-*","-","-","-","-","-"
"1I","ASHR","*","1I-ASHR-*","-","-","-","-","-"
"1I","ASHS","*","1I-ASHS-*","-","-","-","-","-"
"1I","AUSE","*","1I-AUSE-*","-","-","-","-","-"
"1I","AXJL","*","1I-AXJL-*","-","-","-","-","-"
"1I","BAB","*","1I-BAB-*","-","-","-","-","-"
"1I","BBH","*","1I-BBH-*","-","-","-","-","-"
"1I","BIL","*","1I-BIL-*","-","-","-","-","-"
"1I","BIV","*","1I-BIV-*","-","-","-","-","-"
"1I","BJK","*","1I-BJK-*","-","-","-","-","-"
"1I","BKF","*","1I-BKF-*","-","-","-","-","-"
"1I","BLV","*","1I-BLV-*","-","-","-","-","-"
"1I","BNDX","*","1I-BNDX-*","-","-","-","-","-"
"1I","BND","*","1I-BND-*","-","-","-","-","-"
"1I","BRF","*","1I-BRF-*","-","-","-","-","-"
"1I","BRZU","*","1I-BRZU-*","-","-","-","-","-"
"1I","BSV","*","1I-BSV-*","-","-","-","-","-"
"1I","BWX","*","1I-BWX-*","-","-","-","-","-"
"1I","BZF","*","1I-BZF-*","-","-","-","-","-"
"1I","CBU3","N","1I-CBU3-N","-","-","-","-","-"
"1I","CBU7","N","1I-CBU7-N","-","-","-","-","-"
"1I","CEW","*","1I-CEW-*","-","-","-","-","-"
"1I","CIBR","*","1I-CIBR-*","-","-","-","-","-"
"1I","CIND","N","1I-CIND-N","-","-","-","-","-"
"1I","CIU","*","1I-CIU-*","-","-","-","-","-"
"1I","CLY","*","1I-CLY-*","-","-","-","-","-"
"1I","CMDT","*","1I-CMDT-*","-","-","-","-","-"
"1I","CNDX","N","1I-CNDX-N","-","-","-","-","-"
"1I","CNXT","*","1I-CNXT-*","-","-","-","-","-"
"1I","COPA","N","1I-COPA-N","-","-","-","-","-"
"1I","CORP","*","1I-CORP-*","-","-","-","-","-"
"1I","CPXJ","N","1I-CPXJ-N","-","-","-","-","-"
"1I","CRBN","*","1I-CRBN-*","-","-","-","-","-"
"1I","CRED","*","1I-CRED-*","-","-","-","-","-"
"1I","CRPS","N","1I-CRPS-N","-","-","-","-","-"
"1I","CRUD","N","1I-CRUD-N","-","-","-","-","-"
"1I","CSEMU","IND","1I-CSEMU-IND","-","-","-","-","-"
"1I","CSJP","IND","1I-CSJP-IND","-","-","-","-","-"
"1I","CSJ","*","1I-CSJ-*","-","-","-","-","-"
"1I","CSPX","N","1I-CSPX-N","-","-","-","-","-"
"1I","CSSMI","IND","1I-CSSMI-IND","-","-","-","-","-"
"1I","CYB","*","1I-CYB-*","-","-","-","-","-"
"1I","DBAW","*","1I-DBAW-*","-","-","-","-","-"
"1I","DBA","*","1I-DBA-*","-","-","-","-","-"
"1I","DBB","*","1I-DBB-*","-","-","-","-","-"
"1I","DBC","*","1I-DBC-*","-","-","-","-","-"
"1I","DBEF","*","1I-DBEF-*","-","-","-","-","-"
"1I","DBEM","*","1I-DBEM-*","-","-","-","-","-"
"1I","DBEU","*","1I-DBEU-*","-","-","-","-","-"
"1I","DBEZ","*","1I-DBEZ-*","-","-","-","-","-"
"1I","DBE","*","1I-DBE-*","-","-","-","-","-"
"1I","DBGR","*","1I-DBGR-*","-","-","-","-","-"
"1I","DBJP","*","1I-DBJP-*","-","-","-","-","-"
"1I","DBO","*","1I-DBO-*","-","-","-","-","-"
"1I","DBP","*","1I-DBP-*","-","-","-","-","-"
"1I","DBV","*","1I-DBV-*","-","-","-","-","-"
"1I","DDM","*","1I-DDM-*","-","-","-","-","-"
"1I","DEMR","N","1I-DEMR-N","-","-","-","-","-"
"1I","DEM","*","1I-DEM-*","-","-","-","-","-"
"1I","DES","*","1I-DES-*","-","-","-","-","-"
"1I","DEUS","*","1I-DEUS-*","-","-","-","-","-"
"1I","DFE","*","1I-DFE-*","-","-","-","-","-"
"1I","DFJ","*","1I-DFJ-*","-","-","-","-","-"
"1I","DGRA","N","1I-DGRA-N","-","-","-","-","-"
"1I","DGRO","*","1I-DGRO-*","-","-","-","-","-"
"1I","DGRW","*","1I-DGRW-*","-","-","-","-","-"
"1I","DGS","*","1I-DGS-*","-","-","-","-","-"
"1I","DGT","*","1I-DGT-*","-","-","-","-","-"
"1I","DG","*","1I-DG-*","-","-","-","-","-"
"1I","DHSA","N","1I-DHSA-N","-","-","-","-","-"
"1I","DHS","*","1I-DHS-*","-","-","-","-","-"
"1I","DIA","*","1I-DIA-*","-","-","-","-","-"
"1I","DIG","*","1I-DIG-*","-","-","-","-","-"
"1I","DLN","*","1I-DLN-*","-","-","-","-","-"
"1I","DLS","*","1I-DLS-*","-","-","-","-","-"
"1I","DOG","*","1I-DOG-*","-","-","-","-","-"
"1I","DOL","*","1I-DOL-*","-","-","-","-","-"
"1I","DON","*","1I-DON-*","-","-","-","-","-"
"1I","DOO","*","1I-DOO-*","-","-","-","-","-"
"1I","DPK","*","1I-DPK-*","-","-","-","-","-"
"1I","DRIP","*","1I-DRIP-*","-","-","-","-","-"
"1I","DSI","*","1I-DSI-*","-","-","-","-","-"
"1I","DTD","*","1I-DTD-*","-","-","-","-","-"
"1I","DTN","*","1I-DTN-*","-","-","-","-","-"
"1I","DUG","*","1I-DUG-*","-","-","-","-","-"
"1I","DUST","*","1I-DUST-*","-","-","-","-","-"
"1I","DVYA","IND","1I-DVYA-IND","-","-","-","-","-"
"1I","DVYE","*","1I-DVYE-*","-","-","-","-","-"
"1I","DVY","*","1I-DVY-*","-","-","-","-","-"
"1I","DWM","*","1I-DWM-*","-","-","-","-","-"
"1I","DXD","*","1I-DXD-*","-","-","-","-","-"
"1I","DXGE","*","1I-DXGE-*","-","-","-","-","-"
"1I","DXGY","N","1I-DXGY-N","-","-","-","-","-"
"1I","DXJA","N","1I-DXJA-N","-","-","-","-","-"
"1I","DXJS","*","1I-DXJS-*","-","-","-","-","-"
"1I","DXJZ","N","1I-DXJZ-N","-","-","-","-","-"
"1I","DXJ","*","1I-DXJ-*","-","-","-","-","-"
"1I","DXJ","IND","1I-DXJ-IND","-","-","-","-","-"
"1I","DZK","*","1I-DZK-*","-","-","-","-","-"
"1I","ECH","*","1I-ECH-*","-","-","-","-","-"
"1I","ECNS","*","1I-ECNS-*","-","-","-","-","-"
"1I","EDC","*","1I-EDC-*","-","-","-","-","-"
"1I","EDEN","*","1I-EDEN-*","-","-","-","-","-"
"1I","EDV","*","1I-EDV-*","-","-","-","-","-"
"1I","EDZ","*","1I-EDZ-*","-","-","-","-","-"
"1I","EEMV","*","1I-EEMV-*","-","-","-","-","-"
"1I","EEM","*","1I-EEM-*","-","-","-","-","-"
"1I","EES","*","1I-EES-*","-","-","-","-","-"
"1I","EFAV","*","1I-EFAV-*","-","-","-","-","-"
"1I","EFA","*","1I-EFA-*","-","-","-","-","-"
"1I","EFG","*","1I-EFG-*","-","-","-","-","-"
"1I","EFNL","*","1I-EFNL-*","-","-","-","-","-"
"1I","EFV","*","1I-EFV-*","-","-","-","-","-"
"1I","EGPT","*","1I-EGPT-*","-","-","-","-","-"
"1I","EIDO","*","1I-EIDO-*","-","-","-","-","-"
"1I","EIMI","N","1I-EIMI-N","-","-","-","-","-"
"1I","EIRL","*","1I-EIRL-*","-","-","-","-","-"
"1I","EIS","*","1I-EIS-*","-","-","-","-","-"
"1I","ELD","*","1I-ELD-*","-","-","-","-","-"
"1I","EMB","*","1I-EMB-*","-","-","-","-","-"
"1I","EMHY","*","1I-EMHY-*","-","-","-","-","-"
"1I","EMIF","*","1I-EMIF-*","-","-","-","-","-"
"1I","EMLC","*","1I-EMLC-*","-","-","-","-","-"
"1I","ENOR","*","1I-ENOR-*","-","-","-","-","-"
"1I","ENZL","*","1I-ENZL-*","-","-","-","-","-"
"1I","EPHE","*","1I-EPHE-*","-","-","-","-","-"
"1I","EPIE","N","1I-EPIE-N","-","-","-","-","-"
"1I","EPI","*","1I-EPI-*","-","-","-","-","-"
"1I","EPOL","*","1I-EPOL-*","-","-","-","-","-"
"1I","EPP","*","1I-EPP-*","-","-","-","-","-"
"1I","EPS","*","1I-EPS-*","-","-","-","-","-"
"1I","EPU","*","1I-EPU-*","-","-","-","-","-"
"1I","ERUS","*","1I-ERUS-*","-","-","-","-","-"
"1I","ERX","*","1I-ERX-*","-","-","-","-","-"
"1I","ERY","*","1I-ERY-*","-","-","-","-","-"
"1I","EUE","N","1I-EUE-N","-","-","-","-","-"
"1I","EUFN","*","1I-EUFN-*","-","-","-","-","-"
"1I","EUN2","IND","1I-EUN2-IND","-","-","-","-","-"
"1I","EUSA","*","1I-EUSA-*","-","-","-","-","-"
"1I","EUSC","*","1I-EUSC-*","-","-","-","-","-"
"1I","EWA","*","1I-EWA-*","-","-","-","-","-"
"1I","EWC","*","1I-EWC-*","-","-","-","-","-"
"1I","EWD","*","1I-EWD-*","-","-","-","-","-"
"1I","EWG","*","1I-EWG-*","-","-","-","-","-"
"1I","EWH","*","1I-EWH-*","-","-","-","-","-"
"1I","EWI","*","1I-EWI-*","-","-","-","-","-"
"1I","EWJ","*","1I-EWJ-*","-","-","-","-","-"
"1I","EWK","*","1I-EWK-*","-","-","-","-","-"
"1I","EWL","*","1I-EWL-*","-","-","-","-","-"
"1I","EWM","*","1I-EWM-*","-","-","-","-","-"
"1I","EWN","*","1I-EWN-*","-","-","-","-","-"
"1I","EWO","*","1I-EWO-*","-","-","-","-","-"
"1I","EWP","*","1I-EWP-*","-","-","-","-","-"
"1I","EWQ","*","1I-EWQ-*","-","-","-","-","-"
"1I","EWS","*","1I-EWS-*","-","-","-","-","-"
"1I","EWT","*","1I-EWT-*","-","-","-","-","-"
"1I","EWU","*","1I-EWU-*","-","-","-","-","-"
"1I","EWW","IND","1I-EWW-IND","-","-","-","-","-"
"1I","EWY","*","1I-EWY-*","-","-","-","-","-"
"1I","EWZS","*","1I-EWZS-*","-","-","-","-","-"
"1I","EWZ","*","1I-EWZ-*","-","-","-","-","-"
"1I","EXH2","N","1I-EXH2-N","-","-","-","-","-"
"1I","EXH4","N","1I-EXH4-N","-","-","-","-","-"
"1I","EXH5","N","1I-EXH5-N","-","-","-","-","-"
"1I","EXH6","N","1I-EXH6-N","-","-","-","-","-"
"1I","EXH7","N","1I-EXH7-N","-","-","-","-","-"
"1I","EXH8","N","1I-EXH8-N","-","-","-","-","-"
"1I","EXH9","N","1I-EXH9-N","-","-","-","-","-"
"1I","EXHB","N","1I-EXHB-N","-","-","-","-","-"
"1I","EXI","*","1I-EXI-*","-","-","-","-","-"
"1I","EXS1","N","1I-EXS1-N","-","-","-","-","-"
"1I","EXS2","N","1I-EXS2-N","-","-","-","-","-"
"1I","EXSA","N","1I-EXSA-N","-","-","-","-","-"
"1I","EXT","*","1I-EXT-*","-","-","-","-","-"
"1I","EXV1","N","1I-EXV1-N","-","-","-","-","-"
"1I","EXV8","N","1I-EXV8-N","-","-","-","-","-"
"1I","EXV9","N","1I-EXV9-N","-","-","-","-","-"
"1I","EXXY","N","1I-EXXY-N","-","-","-","-","-"
"1I","EZA","*","1I-EZA-*","-","-","-","-","-"
"1I","EZM","*","1I-EZM-*","-","-","-","-","-"
"1I","EZU","*","1I-EZU-*","-","-","-","-","-"
"1I","FAB","*","1I-FAB-*","-","-","-","-","-"
"1I","FAS","*","1I-FAS-*","-","-","-","-","-"
"1I","FAZ","*","1I-FAZ-*","-","-","-","-","-"
"1I","FBT","*","1I-FBT-*","-","-","-","-","-"
"1I","FBZ","*","1I-FBZ-*","-","-","-","-","-"
"1I","FCAN","*","1I-FCAN-*","-","-","-","-","-"
"1I","FCG","*","1I-FCG-*","-","-","-","-","-"
"1I","FDD","*","1I-FDD-*","-","-","-","-","-"
"1I","FDL","*","1I-FDL-*","-","-","-","-","-"
"1I","FDM","*","1I-FDM-*","-","-","-","-","-"
"1I","FDN","*","1I-FDN-*","-","-","-","-","-"
"1I","FDT","*","1I-FDT-*","-","-","-","-","-"
"1I","FEMS","*","1I-FEMS-*","-","-","-","-","-"
"1I","FEMU","N","1I-FEMU-N","-","-","-","-","-"
"1I","FEM","*","1I-FEM-*","-","-","-","-","-"
"1I","FEP","*","1I-FEP-*","-","-","-","-","-"
"1I","FEUZ","*","1I-FEUZ-*","-","-","-","-","-"
"1I","FEU","*","1I-FEU-*","-","-","-","-","-"
"1I","FEXU","N","1I-FEXU-N","-","-","-","-","-"
"1I","FEX","*","1I-FEX-*","-","-","-","-","-"
"1I","FEZ","*","1I-FEZ-*","-","-","-","-","-"
"1I","FFR","*","1I-FFR-*","-","-","-","-","-"
"1I","FGD","*","1I-FGD-*","-","-","-","-","-"
"1I","FGM","*","1I-FGM-*","-","-","-","-","-"
"1I","FJP","*","1I-FJP-*","-","-","-","-","-"
"1I","FKU","*","1I-FKU-*","-","-","-","-","-"
"1I","FLN","*","1I-FLN-*","-","-","-","-","-"
"1I","FLOT","*","1I-FLOT-*","-","-","-","-","-"
"1I","FLTR","*","1I-FLTR-*","-","-","-","-","-"
"1I","FM","*","1I-FM-*","-","-","-","-","-"
"1I","FNI","*","1I-FNI-*","-","-","-","-","-"
"1I","FNX","*","1I-FNX-*","-","-","-","-","-"
"1I","FPA","*","1I-FPA-*","-","-","-","-","-"
"1I","FPXU","N","1I-FPXU-N","-","-","-","-","-"
"1I","FPX","*","1I-FPX-*","-","-","-","-","-"
"1I","FRAK","*","1I-FRAK-*","-","-","-","-","-"
"1I","FTA","*","1I-FTA-*","-","-","-","-","-"
"1I","FTC","*","1I-FTC-*","-","-","-","-","-"
"1I","FTEU","N","1I-FTEU-N","-","-","-","-","-"
"1I","FTXO","*","1I-FTXO-*","-","-","-","-","-"
"1I","FVD","*","1I-FVD-*","-","-","-","-","-"
"1I","FV","*","1I-FV-*","-","-","-","-","-"
"1I","FXA","*","1I-FXA-*","-","-","-","-","-"
"1I","FXB","*","1I-FXB-*","-","-","-","-","-"
"1I","FXC","*","1I-FXC-*","-","-","-","-","-"
"1I","FXD","*","1I-FXD-*","-","-","-","-","-"
"1I","FXE","*","1I-FXE-*","-","-","-","-","-"
"1I","FXF","*","1I-FXF-*","-","-","-","-","-"
"1I","FXG","*","1I-FXG-*","-","-","-","-","-"
"1I","FXH","*","1I-FXH-*","-","-","-","-","-"
"1I","FXI","*","1I-FXI-*","-","-","-","-","-"
"1I","FXL","*","1I-FXL-*","-","-","-","-","-"
"1I","FXN","*","1I-FXN-*","-","-","-","-","-"
"1I","FXO","*","1I-FXO-*","-","-","-","-","-"
"1I","FXR","*","1I-FXR-*","-","-","-","-","-"
"1I","FXS","*","1I-FXS-*","-","-","-","-","-"
"1I","FXU","*","1I-FXU-*","-","-","-","-","-"
"1I","FXY","*","1I-FXY-*","-","-","-","-","-"
"1I","FXZ","*","1I-FXZ-*","-","-","-","-","-"
"1I","FYX","*","1I-FYX-*","-","-","-","-","-"
"1I","GASL","*","1I-GASL-*","-","-","-","-","-"
"1I","GASX","*","1I-GASX-*","-","-","-","-","-"
"1I","GBIL","*","1I-GBIL-*","-","-","-","-","-"
"1I","GDXJ","*","1I-GDXJ-*","-","-","-","-","-"
"1I","GDX","*","1I-GDX-*","-","-","-","-","-"
"1I","GEM","*","1I-GEM-*","-","-","-","-","-"
"1I","GEX","*","1I-GEX-*","-","-","-","-","-"
"1I","GLD","*","1I-GLD-*","-","-","-","-","-"
"1I","GLTR","*","1I-GLTR-*","-","-","-","-","-"
"1I","GMF","*","1I-GMF-*","-","-","-","-","-"
"1I","GML","*","1I-GML-*","-","-","-","-","-"
"1I","GMM","*","1I-GMM-*","-","-","-","-","-"
"1I","GOVT","*","1I-GOVT-*","-","-","-","-","-"
"1I","GSEU","*","1I-GSEU-*","-","-","-","-","-"
"1I","GSG","*","1I-GSG-*","-","-","-","-","-"
"1I","GSIE","*","1I-GSIE-*","-","-","-","-","-"
"1I","GSJY","*","1I-GSJY-*","-","-","-","-","-"
"1I","GSLC","*","1I-GSLC-*","-","-","-","-","-"
"1I","GUSH","*","1I-GUSH-*","-","-","-","-","-"
"1I","GVIP","*","1I-GVIP-*","-","-","-","-","-"
"1I","GVI","*","1I-GVI-*","-","-","-","-","-"
"1I","GWX","*","1I-GWX-*","-","-","-","-","-"
"1I","GXC","*","1I-GXC-*","-","-","-","-","-"
"1I","GXG","*","1I-GXG-*","-","-","-","-","-"
"1I","HACK","*","1I-HACK-*","-","-","-","-","-"
"1I","HAO","*","1I-HAO-*","-","-","-","-","-"
"1I","HAP","*","1I-HAP-*","-","-","-","-","-"
"1I","HDV","*","1I-HDV-*","-","-","-","-","-"
"1I","HEDF","N","1I-HEDF-N","-","-","-","-","-"
"1I","HEDJ","*","1I-HEDJ-*","-","-","-","-","-"
"1I","HEDK","N","1I-HEDK-N","-","-","-","-","-"
"1I","HEEM","*","1I-HEEM-*","-","-","-","-","-"
"1I","HEFA","*","1I-HEFA-*","-","-","-","-","-"
"1I","HEWG","*","1I-HEWG-*","-","-","-","-","-"
"1I","HEWJ","*","1I-HEWJ-*","-","-","-","-","-"
"1I","HEWU","*","1I-HEWU-*","-","-","-","-","-"
"1I","HEZU","*","1I-HEZU-*","-","-","-","-","-"
"1I","HIBB","*","1I-HIBB-*","-","-","-","-","-"
"1I","HYD","*","1I-HYD-*","-","-","-","-","-"
"1I","HYEM","*","1I-HYEM-*","-","-","-","-","-"
"1I","HYG","*","1I-HYG-*","-","-","-","-","-"
"1I","HYS","*","1I-HYS-*","-","-","-","-","-"
"1I","IAI","*","1I-IAI-*","-","-","-","-","-"
"1I","IAK","*","1I-IAK-*","-","-","-","-","-"
"1I","IAT","*","1I-IAT-*","-","-","-","-","-"
"1I","IAUP","N","1I-IAUP-N","-","-","-","-","-"
"1I","IAU","*","1I-IAU-*","-","-","-","-","-"
"1I","IBB","*","1I-IBB-*","-","-","-","-","-"
"1I","IBCX","N","1I-IBCX-N","-","-","-","-","-"
"1I","IBGS","N","1I-IBGS-N","-","-","-","-","-"
"1I","IBTA","N","1I-IBTA-N","-","-","-","-","-"
"1I","IBTS","N","1I-IBTS-N","-","-","-","-","-"
"1I","ICF","*","1I-ICF-*","-","-","-","-","-"
"1I","ICLN","*","1I-ICLN-*","-","-","-","-","-"
"1I","IDTP","N","1I-IDTP-N","-","-","-","-","-"
"1I","IDU","*","1I-IDU-*","-","-","-","-","-"
"1I","IDVY","N","1I-IDVY-N","-","-","-","-","-"
"1I","IDV","*","1I-IDV-*","-","-","-","-","-"
"1I","IDX","*","1I-IDX-*","-","-","-","-","-"
"1I","IEFA","*","1I-IEFA-*","-","-","-","-","-"
"1I","IEF","*","1I-IEF-*","-","-","-","-","-"
"1I","IEI","*","1I-IEI-*","-","-","-","-","-"
"1I","IEMB","N","1I-IEMB-N","-","-","-","-","-"
"1I","IEMG","*","1I-IEMG-*","-","-","-","-","-"
"1I","IEO","*","1I-IEO-*","-","-","-","-","-"
"1I","IEUR","*","1I-IEUR-*","-","-","-","-","-"
"1I","IEUR","IND","1I-IEUR-IND","-","-","-","-","-"
"1I","IEUX","N","1I-IEUX-N","-","-","-","-","-"
"1I","IEVL","N","1I-IEVL-N","-","-","-","-","-"
"1I","IEV","*","1I-IEV-*","-","-","-","-","-"
"1I","IEZ","*","1I-IEZ-*","-","-","-","-","-"
"1I","IFEU","*","1I-IFEU-*","-","-","-","-","-"
"1I","IFGL","*","1I-IFGL-*","-","-","-","-","-"
"1I","IFV","*","1I-IFV-*","-","-","-","-","-"
"1I","IGF","*","1I-IGF-*","-","-","-","-","-"
"1I","IGIL","N","1I-IGIL-N","-","-","-","-","-"
"1I","IGLS","N","1I-IGLS-N","-","-","-","-","-"
"1I","IGLT","N","1I-IGLT-N","-","-","-","-","-"
"1I","IGOV","*","1I-IGOV-*","-","-","-","-","-"
"1I","IHDG","*","1I-IHDG-*","-","-","-","-","-"
"1I","IHE","*","1I-IHE-*","-","-","-","-","-"
"1I","IHF","*","1I-IHF-*","-","-","-","-","-"
"1I","IHI","*","1I-IHI-*","-","-","-","-","-"
"1I","IHYA","N","1I-IHYA-N","-","-","-","-","-"
"1I","IHYG","N","1I-IHYG-N","-","-","-","-","-"
"1I","IHYU","N","1I-IHYU-N","-","-","-","-","-"
"1I","IJH","*","1I-IJH-*","-","-","-","-","-"
"1I","IJJ","*","1I-IJJ-*","-","-","-","-","-"
"1I","IJJ","USD","1I-IJJ-USD","-","-","-","-","-"
"1I","IJK","*","1I-IJK-*","-","-","-","-","-"
"1I","IJK","USD","1I-IJK-USD","-","-","-","-","-"
"1I","IJPAU","IND","1I-IJPAU-IND","-","-","-","-","-"
"1I","IJPA","N","1I-IJPA-N","-","-","-","-","-"
"1I","IJR","*","1I-IJR-*","-","-","-","-","-"
"1I","IJS","*","1I-IJS-*","-","-","-","-","-"
"1I","IJT","*","1I-IJT-*","-","-","-","-","-"
"1I","ILF","*","1I-ILF-*","-","-","-","-","-"
"1I","ILTB","*","1I-ILTB-*","-","-","-","-","-"
"1I","IMBA","N","1I-IMBA-N","-","-","-","-","-"
"1I","IMBS","N","1I-IMBS-N","-","-","-","-","-"
"1I","IMEU","IND","1I-IMEU-IND","-","-","-","-","-"
"1I","IMEU","N","1I-IMEU-N","-","-","-","-","-"
"1I","INDA","*","1I-INDA-*","-","-","-","-","-"
"1I","INDY","*","1I-INDY-*","-","-","-","-","-"
"1I","INTF","*","1I-INTF-*","-","-","-","-","-"
"1I","IOGP","N","1I-IOGP-N","-","-","-","-","-"
