"Plazo","Tasa.Nominal"
10619,8.028958
10620,8.02894
10621,8.028922
10622,8.028904
10623,8.028885
10624,8.028867
10625,8.028848
10626,8.02883
10627,8.028811
10628,8.028792
10629,8.028773
10630,8.028754
10631,8.028735
10632,8.028716
10633,8.028697
10634,8.028678
10635,8.028659
10636,8.028639
10637,8.02862
10638,8.0286
10639,8.028581
10640,8.028561
10641,8.028541
10642,8.028522
10643,8.028502
10644,8.028482
10645,8.028462
10646,8.028442
10647,8.028422
10648,8.028402
10649,8.028381
10650,8.028361
10651,8.028341
10652,8.02832
10653,8.0283
10654,8.028279
10655,8.028258
10656,8.028238
10657,8.028217
10658,8.028196
10659,8.028175
10660,8.028154
10661,8.028133
10662,8.028112
10663,8.02809
10664,8.028069
10665,8.028048
10666,8.028026
10667,8.028005
10668,8.027983
10669,8.027961
10670,8.02794
10671,8.027918
10672,8.027896
10673,8.027874
10674,8.027852
10675,8.02783
10676,8.027808
10677,8.027786
10678,8.027763
10679,8.027741
10680,8.027719
10681,8.027696
10682,8.027674
10683,8.027651
10684,8.027628
10685,8.027605
10686,8.027583
10687,8.02756
10688,8.027537
10689,8.027514
10690,8.027491
10691,8.027467
10692,8.027444
10693,8.027421
10694,8.027397
10695,8.027374
10696,8.02735
10697,8.027327
10698,8.027303
10699,8.027279
10700,8.027256
10701,8.027232
10702,8.027208
10703,8.027184
10704,8.02716
10705,8.027136
10706,8.027112
10707,8.027087
10708,8.027063
10709,8.027038
10710,8.027014
10711,8.026989
10712,8.026965
10713,8.02694
10714,8.026915
10715,8.026891
10716,8.026866
10717,8.026841
10718,8.026816
10719,8.026791
10720,8.026765
10721,8.02674
10722,8.026715
10723,8.02669
10724,8.026664
10725,8.026639
10726,8.026613
10727,8.026587
10728,8.026562
10729,8.026536
10730,8.02651
10731,8.026484
10732,8.026458
10733,8.026432
10734,8.026406
10735,8.02638
10736,8.026354
10737,8.026327
10738,8.026301
10739,8.026274
10740,8.026248
10741,8.026221
10742,8.026195
10743,8.026168
10744,8.026141
10745,8.026114
10746,8.026088
10747,8.02606
10748,8.026034
10749,8.026006
10750,8.025979
10751,8.025952
10752,8.025925
10753,8.025897
10754,8.02587
10755,8.025842
10756,8.025815
10757,8.025787
10758,8.025759
10759,8.025732
10760,8.025704
10761,8.025676
10762,8.025648
10763,8.02562
10764,8.025592
10765,8.025563
10766,8.025535
10767,8.025507
10768,8.025478
10769,8.02545
10770,8.025421
10771,8.025393
10772,8.025364
10773,8.025336
10774,8.025307
10775,8.025278
10776,8.025249
10777,8.02522
10778,8.025191
10779,8.025162
10780,8.025133
10781,8.025103
10782,8.025074
10783,8.025045
10784,8.025015
10785,8.024986
10786,8.024956
10787,8.024927
10788,8.024897
10789,8.024867
10790,8.024837
10791,8.024807
10792,8.024777
10793,8.024747
10794,8.024717
10795,8.024687
10796,8.024657
10797,8.024627
10798,8.024596
10799,8.024566
10800,8.024535
10801,8.024505
10802,8.024474
10803,8.024444
10804,8.024413
10805,8.024382
10806,8.024351
10807,8.02432
10808,8.024289
10809,8.024258
10810,8.024227
10811,8.024196
10812,8.024164
10813,8.024133
10814,8.024102
10815,8.02407
10816,8.024039
10817,8.024007
10818,8.023975
10819,8.023944
10820,8.023912
10821,8.02388
10822,8.023848
10823,8.023816
10824,8.023784
10825,8.023752
10826,8.02372
10827,8.023687
10828,8.023655
10829,8.023623
10830,8.02359
10831,8.023558
10832,8.023525
10833,8.023493
10834,8.02346
10835,8.023427
10836,8.023394
10837,8.023361
10838,8.023329
10839,8.023295
10840,8.023262
10841,8.023229
10842,8.023196
10843,8.023163
10844,8.023129
10845,8.023096
10846,8.023063
10847,8.023029
10848,8.022995
10849,8.022962
10850,8.022928
10851,8.022894
10852,8.02286
10853,8.022826
10854,8.022793
10855,8.022758
10856,8.022724
10857,8.02269
10858,8.022656
10859,8.022622
10860,8.022587
10861,8.022553
10862,8.022518
10863,8.022484
10864,8.022449
10865,8.022415
10866,8.02238
10867,8.022345
10868,8.02231
10869,8.022275
10870,8.02224
10871,8.022205
10872,8.02217
10873,8.022135
10874,8.0221
10875,8.022064
10876,8.022029
10877,8.021994
10878,8.021958
10879,8.021922
10880,8.021887
10881,8.021851
10882,8.021815
10883,8.02178
10884,8.021744
10885,8.021708
10886,8.021672
10887,8.021636
10888,8.0216
10889,8.021563
10890,8.021527
10891,8.021491
10892,8.021454
10893,8.021418
10894,8.021381
10895,8.021345
10896,8.021308
10897,8.021272
10898,8.021235
10899,8.021198
10900,8.021161
10901,8.021124
10902,8.021087
10903,8.02105
10904,8.021013
10905,8.020976
10906,8.020939
10907,8.020901
10908,8.020864
10909,8.020826
10910,8.020789
10911,8.020751
10912,8.020714
10913,8.020676
10914,8.020638
10915,8.0206
10916,8.020563
10917,8.020525
10918,8.020487
10919,8.020449
10920,8.02041
